country,iso3,who.region,resource,unit_cost,cost.m,cost.sd
Sri Lanka,LKA,SEA,HIV test,c_hiv_test,3.11,4.35
Sudan,SDN,EMR,HIV test,c_hiv_test,1.57,2.19
Suriname,SUR,AMR,HIV test,c_hiv_test,4.26,5.96
Sweden,SWE,EUR,HIV test,c_hiv_test,59.51,25.24
Switzerland,CHE,EUR,HIV test,c_hiv_test,75.9,32.19
Syrian Arab Republic,SYR,EMR,HIV test,c_hiv_test,75.9,32.19
Tajikistan,TJK,EUR,HIV test,c_hiv_test,2.49,3.48
Thailand,THA,SEA,HIV test,c_hiv_test,4.4,6.16
Timor-Leste,TLS,SEA,HIV test,c_hiv_test,4.6,6.43
Togo,TGO,AFR,HIV test,c_hiv_test,4.59,6.43
Tokelau,TKL,WPR,HIV test,c_hiv_test,11.17,15.63
Tonga,TON,WPR,HIV test,c_hiv_test,8.24,11.53
Trinidad and Tobago,TTO,AMR,HIV test,c_hiv_test,38.43,16.3
Tunisia,TUN,EMR,HIV test,c_hiv_test,3.61,5.06
Turkey,TUR,EUR,HIV test,c_hiv_test,3.39,4.75
Turkmenistan,TKM,EUR,HIV test,c_hiv_test,5.25,7.35
Turks and Caicos Islands,TCA,AMR,HIV test,c_hiv_test,67.02,28.42
Tuvalu,TUV,WPR,HIV test,c_hiv_test,9.94,13.92
Uganda,UGA,AFR,HIV test,c_hiv_test,3.97,5.56
Ukraine,UKR,EUR,HIV test,c_hiv_test,3.19,4.46
United Arab Emirates,ARE,EMR,HIV test,c_hiv_test,38.53,16.34
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIV test,c_hiv_test,56.08,23.79
United Republic of Tanzania,TZA,AFR,HIV test,c_hiv_test,4.32,6.05
United States of America,USA,AMR,HIV test,c_hiv_test,62.53,26.52
Uruguay,URY,AMR,HIV test,c_hiv_test,42.35,17.96
Uzbekistan,UZB,EUR,HIV test,c_hiv_test,2.55,3.57
Vanuatu,VUT,WPR,HIV test,c_hiv_test,10.66,14.93
Venezuela (Bolivarian Republic of),VEN,AMR,HIV test,c_hiv_test,10.66,14.93
Viet Nam,VNM,WPR,HIV test,c_hiv_test,3.6,5.03
Wallis and Futuna Islands,WLF,WPR,HIV test,c_hiv_test,62.53,26.52
Yemen,YEM,EMR,HIV test,c_hiv_test,6.36,8.9
Zambia,ZMB,AFR,HIV test,c_hiv_test,3.4,4.76
Zimbabwe,ZWE,AFR,HIV test,c_hiv_test,4.35,6.09
Afghanistan,AFG,EMR,Tuberculin skin test,c_tst_test,4.96,1.01
Albania,ALB,EUR,Tuberculin skin test,c_tst_test,7.68,1.57
Algeria,DZA,AFR,Tuberculin skin test,c_tst_test,5.97,1.22
American Samoa,ASM,WPR,Tuberculin skin test,c_tst_test,5.97,1.22
Andorra,AND,EUR,Tuberculin skin test,c_tst_test,5.97,1.22
Angola,AGO,AFR,Tuberculin skin test,c_tst_test,5.9,1.21
Anguilla,AIA,AMR,Tuberculin skin test,c_tst_test,20.34,4.16
Antigua and Barbuda,ATG,AMR,Tuberculin skin test,c_tst_test,15.51,3.17
Argentina,ARG,AMR,Tuberculin skin test,c_tst_test,8.27,1.69
Armenia,ARM,EUR,Tuberculin skin test,c_tst_test,6.53,1.34
Aruba,ABW,AMR,Tuberculin skin test,c_tst_test,15.35,3.14
Australia,AUS,WPR,Tuberculin skin test,c_tst_test,20.06,4.1
Austria,AUT,EUR,Tuberculin skin test,c_tst_test,17.76,3.63
Azerbaijan,AZE,EUR,Tuberculin skin test,c_tst_test,5.93,1.21
Bahamas,BHS,AMR,Tuberculin skin test,c_tst_test,17.93,3.67
Bahrain,BHR,EMR,Tuberculin skin test,c_tst_test,10.15,2.08
Bangladesh,BGD,SEA,Tuberculin skin test,c_tst_test,7.88,1.61
Barbados,BRB,AMR,Tuberculin skin test,c_tst_test,22.76,4.65
Belarus,BLR,EUR,Tuberculin skin test,c_tst_test,6.46,1.32
Belgium,BEL,EUR,Tuberculin skin test,c_tst_test,17.45,3.57
Belize,BLZ,AMR,Tuberculin skin test,c_tst_test,13.97,2.86
Benin,BEN,AFR,Tuberculin skin test,c_tst_test,7.49,1.53
Bermuda,BMU,AMR,Tuberculin skin test,c_tst_test,27.93,5.71
Bhutan,BTN,SEA,Tuberculin skin test,c_tst_test,5.52,1.13
Bolivia (Plurinational State of),BOL,AMR,Tuberculin skin test,c_tst_test,7.64,1.56
Bosnia and Herzegovina,BIH,EUR,Tuberculin skin test,c_tst_test,7.86,1.61
Botswana,BWA,AFR,Tuberculin skin test,c_tst_test,8.07,1.65
Brazil,BRA,AMR,Tuberculin skin test,c_tst_test,9.32,1.91
British Virgin Islands,VGB,AMR,Tuberculin skin test,c_tst_test,9.32,1.91
Brunei Darussalam,BRN,WPR,Tuberculin skin test,c_tst_test,8.51,1.74
Bulgaria,BGR,EUR,Tuberculin skin test,c_tst_test,8.33,1.7
Burkina Faso,BFA,AFR,Tuberculin skin test,c_tst_test,7.41,1.52
Burundi,BDI,AFR,Tuberculin skin test,c_tst_test,7.23,1.48
Cabo Verde,CPV,AFR,Tuberculin skin test,c_tst_test,9.77,2
Cambodia,KHM,WPR,Tuberculin skin test,c_tst_test,6.96,1.42
Cameroon,CMR,AFR,Tuberculin skin test,c_tst_test,8.08,1.65
Canada,CAN,AMR,Tuberculin skin test,c_tst_test,18.29,3.74
Cayman Islands,CYM,AMR,Tuberculin skin test,c_tst_test,24.22,4.95
Central African Republic,CAF,AFR,Tuberculin skin test,c_tst_test,9.9,2.02
Chad,TCD,AFR,Tuberculin skin test,c_tst_test,7.79,1.59
Chile,CHL,AMR,Tuberculin skin test,c_tst_test,10.74,2.19
China,CHN,WPR,Tuberculin skin test,c_tst_test,12.34,2.52
"China, Hong Kong SAR",HKG,WPR,Tuberculin skin test,c_tst_test,15.9,3.25
"China, Macao SAR",MAC,WPR,Tuberculin skin test,c_tst_test,13.21,2.7
Colombia,COL,AMR,Tuberculin skin test,c_tst_test,7.45,1.52
Comoros,COM,AFR,Tuberculin skin test,c_tst_test,8.61,1.76
Congo,COG,AFR,Tuberculin skin test,c_tst_test,11.03,2.25
Cook Islands,COK,WPR,Tuberculin skin test,c_tst_test,20.34,4.16
Costa Rica,CRI,AMR,Tuberculin skin test,c_tst_test,11.68,2.39
Côte d'Ivoire,CIV,AFR,Tuberculin skin test,c_tst_test,8.67,1.77
Croatia,HRV,EUR,Tuberculin skin test,c_tst_test,9.87,2.02
Cuba,CUB,AMR,Tuberculin skin test,c_tst_test,9.87,2.02
Curaçao,CUW,AMR,Tuberculin skin test,c_tst_test,15.69,3.21
Cyprus,CYP,EUR,Tuberculin skin test,c_tst_test,14.08,2.88
Czechia,CZE,EUR,Tuberculin skin test,c_tst_test,11.09,2.27
Democratic People's Republic of Korea,PRK,SEA,Tuberculin skin test,c_tst_test,14.05,2.87
Democratic Republic of the Congo,COD,AFR,Tuberculin skin test,c_tst_test,10.01,2.05
Denmark,DNK,EUR,Tuberculin skin test,c_tst_test,20.51,4.19
Djibouti,DJI,EMR,Tuberculin skin test,c_tst_test,12.05,2.46
Dominica,DMA,AMR,Tuberculin skin test,c_tst_test,12.72,2.6
Dominican Republic,DOM,AMR,Tuberculin skin test,c_tst_test,8.24,1.68
Ecuador,ECU,AMR,Tuberculin skin test,c_tst_test,10.45,2.14
Egypt,EGY,EMR,Tuberculin skin test,c_tst_test,5.72,1.17
El Salvador,SLV,AMR,Tuberculin skin test,c_tst_test,9.09,1.86
Equatorial Guinea,GNQ,AFR,Tuberculin skin test,c_tst_test,8.1,1.66
Eritrea,ERI,AFR,Tuberculin skin test,c_tst_test,7.38,1.51
Estonia,EST,EUR,Tuberculin skin test,c_tst_test,12.35,2.52
Eswatini,SWZ,AFR,Tuberculin skin test,c_tst_test,7.85,1.6
Ethiopia,ETH,AFR,Tuberculin skin test,c_tst_test,7.86,1.61
Fiji,FJI,WPR,Tuberculin skin test,c_tst_test,8.56,1.75
Finland,FIN,EUR,Tuberculin skin test,c_tst_test,19.52,3.99
France,FRA,EUR,Tuberculin skin test,c_tst_test,16.99,3.47
French Polynesia,PYF,WPR,Tuberculin skin test,c_tst_test,16.99,3.47
Gabon,GAB,AFR,Tuberculin skin test,c_tst_test,9.38,1.92
Gambia,GMB,AFR,Tuberculin skin test,c_tst_test,7.03,1.44
Georgia,GEO,EUR,Tuberculin skin test,c_tst_test,5.85,1.2
Germany,DEU,EUR,Tuberculin skin test,c_tst_test,17.32,3.54
Ghana,GHA,AFR,Tuberculin skin test,c_tst_test,8.46,1.73
Greece,GRC,EUR,Tuberculin skin test,c_tst_test,12.63,2.58
Greenland,GRL,EUR,Tuberculin skin test,c_tst_test,12.63,2.58
Grenada,GRD,AMR,Tuberculin skin test,c_tst_test,12.39,2.53
Guam,GUM,WPR,Tuberculin skin test,c_tst_test,12.39,2.53
Guatemala,GTM,AMR,Tuberculin skin test,c_tst_test,10.57,2.16
Guinea,GIN,AFR,Tuberculin skin test,c_tst_test,8.62,1.76
Guinea-Bissau,GNB,AFR,Tuberculin skin test,c_tst_test,7.59,1.55
Guyana,GUY,AMR,Tuberculin skin test,c_tst_test,7.18,1.47
Haiti,HTI,AMR,Tuberculin skin test,c_tst_test,8.18,1.67
Honduras,HND,AMR,Tuberculin skin test,c_tst_test,9.03,1.85
Hungary,HUN,EUR,Tuberculin skin test,c_tst_test,9.77,2
Iceland,ISL,EUR,Tuberculin skin test,c_tst_test,21.83,4.46
India,IND,SEA,Tuberculin skin test,c_tst_test,5.99,1.22
Indonesia,IDN,SEA,Tuberculin skin test,c_tst_test,6.52,1.33
Iran (Islamic Republic of),IRN,EMR,Tuberculin skin test,c_tst_test,3.54,0.72
Iraq,IRQ,EMR,Tuberculin skin test,c_tst_test,8.66,1.77
Ireland,IRL,EUR,Tuberculin skin test,c_tst_test,18.21,3.72
Israel,ISR,EUR,Tuberculin skin test,c_tst_test,21.19,4.33
Italy,ITA,EUR,Tuberculin skin test,c_tst_test,15.4,3.15
Jamaica,JAM,AMR,Tuberculin skin test,c_tst_test,10.29,2.1
Japan,JPN,WPR,Tuberculin skin test,c_tst_test,19.59,4
Jordan,JOR,EMR,Tuberculin skin test,c_tst_test,8.41,1.72
Kazakhstan,KAZ,EUR,Tuberculin skin test,c_tst_test,6.89,1.41
Kenya,KEN,AFR,Tuberculin skin test,c_tst_test,8.4,1.72
Kiribati,KIR,WPR,Tuberculin skin test,c_tst_test,14.05,2.87
Kuwait,KWT,EMR,Tuberculin skin test,c_tst_test,12.67,2.59
Kyrgyzstan,KGZ,EUR,Tuberculin skin test,c_tst_test,4.81,0.98
Lao People's Democratic Republic,LAO,WPR,Tuberculin skin test,c_tst_test,6.5,1.33
Latvia,LVA,EUR,Tuberculin skin test,c_tst_test,11.19,2.29
Lebanon,LBN,EMR,Tuberculin skin test,c_tst_test,8.09,1.66
Lesotho,LSO,AFR,Tuberculin skin test,c_tst_test,7.28,1.49
Liberia,LBR,AFR,Tuberculin skin test,c_tst_test,8.31,1.7
Libya,LBY,EMR,Tuberculin skin test,c_tst_test,6.94,1.42
Lithuania,LTU,EUR,Tuberculin skin test,c_tst_test,10.5,2.15
Luxembourg,LUX,EUR,Tuberculin skin test,c_tst_test,19.91,4.07
Madagascar,MDG,AFR,Tuberculin skin test,c_tst_test,6.33,1.29
Malawi,MWI,AFR,Tuberculin skin test,c_tst_test,8.11,1.66
Malaysia,MYS,WPR,Tuberculin skin test,c_tst_test,7.59,1.55
Maldives,MDV,SEA,Tuberculin skin test,c_tst_test,11.02,2.25
Mali,MLI,AFR,Tuberculin skin test,c_tst_test,7.47,1.53
Malta,MLT,EUR,Tuberculin skin test,c_tst_test,13.3,2.72
Marshall Islands,MHL,WPR,Tuberculin skin test,c_tst_test,19.73,4.03
Mauritania,MRT,AFR,Tuberculin skin test,c_tst_test,6.47,1.32
Mauritius,MUS,AFR,Tuberculin skin test,c_tst_test,8.54,1.75
Mexico,MEX,AMR,Tuberculin skin test,c_tst_test,9.01,1.84
Micronesia (Federated States of),FSM,WPR,Tuberculin skin test,c_tst_test,20.18,4.13
Monaco,MCO,EUR,Tuberculin skin test,c_tst_test,7.12,1.46
Mongolia,MNG,WPR,Tuberculin skin test,c_tst_test,6.74,1.38
Montenegro,MNE,EUR,Tuberculin skin test,c_tst_test,7.6,1.55
Montserrat,MSR,AMR,Tuberculin skin test,c_tst_test,20.34,4.16
Morocco,MAR,EMR,Tuberculin skin test,c_tst_test,8.39,1.72
Mozambique,MOZ,AFR,Tuberculin skin test,c_tst_test,7.04,1.44
Myanmar,MMR,SEA,Tuberculin skin test,c_tst_test,5.94,1.21
Namibia,NAM,AFR,Tuberculin skin test,c_tst_test,9.13,1.87
Nauru,NRU,WPR,Tuberculin skin test,c_tst_test,15.84,3.24
Nepal,NPL,SEA,Tuberculin skin test,c_tst_test,5.86,1.2
Netherlands,NLD,EUR,Tuberculin skin test,c_tst_test,17.96,3.67
New Caledonia,NCL,WPR,Tuberculin skin test,c_tst_test,17.96,3.67
New Zealand,NZL,WPR,Tuberculin skin test,c_tst_test,19.06,3.9
Nicaragua,NIC,AMR,Tuberculin skin test,c_tst_test,6.96,1.42
Niger,NER,AFR,Tuberculin skin test,c_tst_test,9.1,1.86
Nigeria,NGA,AFR,Tuberculin skin test,c_tst_test,8.22,1.68
Niue,NIU,WPR,Tuberculin skin test,c_tst_test,20.34,4.16
North Macedonia,MKD,EUR,Tuberculin skin test,c_tst_test,7.07,1.45
Northern Mariana Islands,MNP,WPR,Tuberculin skin test,c_tst_test,7.07,1.45
Norway,NOR,EUR,Tuberculin skin test,c_tst_test,21.66,4.43
Oman,OMN,EMR,Tuberculin skin test,c_tst_test,10.97,2.24
Pakistan,PAK,EMR,Tuberculin skin test,c_tst_test,4.98,1.02
Palau,PLW,WPR,Tuberculin skin test,c_tst_test,16.55,3.38
Panama,PAN,AMR,Tuberculin skin test,c_tst_test,9.32,1.91
Papua New Guinea,PNG,WPR,Tuberculin skin test,c_tst_test,12.4,2.53
Paraguay,PRY,AMR,Tuberculin skin test,c_tst_test,7.74,1.58
Peru,PER,AMR,Tuberculin skin test,c_tst_test,10.49,2.14
Philippines,PHL,WPR,Tuberculin skin test,c_tst_test,8,1.63
Poland,POL,EUR,Tuberculin skin test,c_tst_test,9.29,1.9
Portugal,PRT,EUR,Tuberculin skin test,c_tst_test,13.23,2.7
Puerto Rico,PRI,AMR,Tuberculin skin test,c_tst_test,18.61,3.81
Qatar,QAT,EMR,Tuberculin skin test,c_tst_test,11.49,2.35
Republic of Korea,KOR,WPR,Tuberculin skin test,c_tst_test,14.85,3.04
Republic of Moldova,MDA,EUR,Tuberculin skin test,c_tst_test,7.12,1.46
Romania,ROU,EUR,Tuberculin skin test,c_tst_test,8.21,1.68
Russian Federation,RUS,EUR,Tuberculin skin test,c_tst_test,7.3,1.49
Rwanda,RWA,AFR,Tuberculin skin test,c_tst_test,7.33,1.5
Saint Kitts and Nevis,KNA,AMR,Tuberculin skin test,c_tst_test,14.45,2.95
Saint Lucia,LCA,AMR,Tuberculin skin test,c_tst_test,14.57,2.98
Saint Vincent and the Grenadines,VCT,AMR,Tuberculin skin test,c_tst_test,11.62,2.38
Samoa,WSM,WPR,Tuberculin skin test,c_tst_test,12.95,2.65
San Marino,SMR,EUR,Tuberculin skin test,c_tst_test,15.31,3.13
Sao Tome and Principe,STP,AFR,Tuberculin skin test,c_tst_test,10.27,2.1
Saudi Arabia,SAU,EMR,Tuberculin skin test,c_tst_test,8.75,1.79
Senegal,SEN,AFR,Tuberculin skin test,c_tst_test,8.69,1.78
Serbia,SRB,EUR,Tuberculin skin test,c_tst_test,8.11,1.66
Seychelles,SYC,AFR,Tuberculin skin test,c_tst_test,9.04,1.85
Sierra Leone,SLE,AFR,Tuberculin skin test,c_tst_test,5.67,1.16
Singapore,SGP,WPR,Tuberculin skin test,c_tst_test,12.34,2.52
Sint Maarten (Dutch part),SXM,AMR,Tuberculin skin test,c_tst_test,16.39,3.35
Slovakia,SVK,EUR,Tuberculin skin test,c_tst_test,12.24,2.5
Slovenia,SVN,EUR,Tuberculin skin test,c_tst_test,12.93,2.64
Solomon Islands,SLB,WPR,Tuberculin skin test,c_tst_test,17.54,3.59
Somalia,SOM,EMR,Tuberculin skin test,c_tst_test,7.19,1.47
South Africa,ZAF,AFR,Tuberculin skin test,c_tst_test,8.56,1.75
South Sudan,SSD,AFR,Tuberculin skin test,c_tst_test,8.56,1.75
Spain,ESP,EUR,Tuberculin skin test,c_tst_test,14.35,2.93
Sri Lanka,LKA,SEA,Tuberculin skin test,c_tst_test,5.66,1.16
Sudan,SDN,EMR,Tuberculin skin test,c_tst_test,2.85,0.58
Suriname,SUR,AMR,Tuberculin skin test,c_tst_test,7.76,1.59
Sweden,SWE,EUR,Tuberculin skin test,c_tst_test,19.35,3.96
Switzerland,CHE,EUR,Tuberculin skin test,c_tst_test,24.68,5.05
Syrian Arab Republic,SYR,EMR,Tuberculin skin test,c_tst_test,24.68,5.05
Tajikistan,TJK,EUR,Tuberculin skin test,c_tst_test,4.53,0.93
Thailand,THA,SEA,Tuberculin skin test,c_tst_test,8.02,1.64
Timor-Leste,TLS,SEA,Tuberculin skin test,c_tst_test,8.37,1.71
Togo,TGO,AFR,Tuberculin skin test,c_tst_test,8.37,1.71
Tokelau,TKL,WPR,Tuberculin skin test,c_tst_test,20.34,4.16
Tonga,TON,WPR,Tuberculin skin test,c_tst_test,15,3.07
Trinidad and Tobago,TTO,AMR,Tuberculin skin test,c_tst_test,12.5,2.56
Tunisia,TUN,EMR,Tuberculin skin test,c_tst_test,6.58,1.35
Turkey,TUR,EUR,Tuberculin skin test,c_tst_test,6.18,1.26
Turkmenistan,TKM,EUR,Tuberculin skin test,c_tst_test,9.56,1.95
Turks and Caicos Islands,TCA,AMR,Tuberculin skin test,c_tst_test,21.8,4.46
Tuvalu,TUV,WPR,Tuberculin skin test,c_tst_test,18.11,3.7
Uganda,UGA,AFR,Tuberculin skin test,c_tst_test,7.23,1.48
Ukraine,UKR,EUR,Tuberculin skin test,c_tst_test,5.81,1.19
United Arab Emirates,ARE,EMR,Tuberculin skin test,c_tst_test,12.53,2.56
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,Tuberculin skin test,c_tst_test,18.24,3.73
United Republic of Tanzania,TZA,AFR,Tuberculin skin test,c_tst_test,7.87,1.61
United States of America,USA,AMR,Tuberculin skin test,c_tst_test,20.34,4.16
Uruguay,URY,AMR,Tuberculin skin test,c_tst_test,13.77,2.82
Uzbekistan,UZB,EUR,Tuberculin skin test,c_tst_test,4.65,0.95
Vanuatu,VUT,WPR,Tuberculin skin test,c_tst_test,19.42,3.97
Venezuela (Bolivarian Republic of),VEN,AMR,Tuberculin skin test,c_tst_test,19.42,3.97
Viet Nam,VNM,WPR,Tuberculin skin test,c_tst_test,6.55,1.34
Wallis and Futuna Islands,WLF,WPR,Tuberculin skin test,c_tst_test,20.34,4.16
Yemen,YEM,EMR,Tuberculin skin test,c_tst_test,11.58,2.37
Zambia,ZMB,AFR,Tuberculin skin test,c_tst_test,6.2,1.27
Zimbabwe,ZWE,AFR,Tuberculin skin test,c_tst_test,7.92,1.62
Afghanistan,AFG,EMR,Outpatient visit,c_opd_visit,1.38,0.55
Albania,ALB,EUR,Outpatient visit,c_opd_visit,10.29,4.75
Algeria,DZA,AFR,Outpatient visit,c_opd_visit,6.95,3.12
American Samoa,ASM,WPR,Outpatient visit,c_opd_visit,20.45,9.89
Andorra,AND,EUR,Outpatient visit,c_opd_visit,61.13,31.74
Angola,AGO,AFR,Outpatient visit,c_opd_visit,4.29,1.86
Anguilla,AIA,AMR,Outpatient visit,c_opd_visit,40.66,20.56
Antigua and Barbuda,ATG,AMR,Outpatient visit,c_opd_visit,24.86,12.17
Argentina,ARG,AMR,Outpatient visit,c_opd_visit,15.61,7.41
Armenia,ARM,EUR,Outpatient visit,c_opd_visit,8.65,3.95
Aruba,ABW,AMR,Outpatient visit,c_opd_visit,47.1,24.04
Australia,AUS,WPR,Outpatient visit,c_opd_visit,75.01,39.46
Austria,AUT,EUR,Outpatient visit,c_opd_visit,70.63,37.01
Azerbaijan,AZE,EUR,Outpatient visit,c_opd_visit,8.56,3.9
Bahamas,BHS,AMR,Outpatient visit,c_opd_visit,44.87,22.84
Bahrain,BHR,EMR,Outpatient visit,c_opd_visit,37.78,19.01
Bangladesh,BGD,SEA,Outpatient visit,c_opd_visit,4.43,1.93
Barbados,BRB,AMR,Outpatient visit,c_opd_visit,25.95,12.74
Belarus,BLR,EUR,Outpatient visit,c_opd_visit,12.31,5.75
Belgium,BEL,EUR,Outpatient visit,c_opd_visit,65.88,34.37
Belize,BLZ,AMR,Outpatient visit,c_opd_visit,8.95,4.09
Benin,BEN,AFR,Outpatient visit,c_opd_visit,3.08,1.31
Bermuda,BMU,AMR,Outpatient visit,c_opd_visit,151.86,83.51
Bhutan,BTN,SEA,Outpatient visit,c_opd_visit,6.6,2.96
Bolivia (Plurinational State of),BOL,AMR,Outpatient visit,c_opd_visit,6.64,2.98
Bosnia and Herzegovina,BIH,EUR,Outpatient visit,c_opd_visit,11.67,5.43
Botswana,BWA,AFR,Outpatient visit,c_opd_visit,12.8,6
Brazil,BRA,AMR,Outpatient visit,c_opd_visit,12.94,6.07
British Virgin Islands,VGB,AMR,Outpatient visit,c_opd_visit,12.94,6.07
Brunei Darussalam,BRN,WPR,Outpatient visit,c_opd_visit,43.32,22
Bulgaria,BGR,EUR,Outpatient visit,c_opd_visit,18.04,8.65
Burkina Faso,BFA,AFR,Outpatient visit,c_opd_visit,2.1,0.87
Burundi,BDI,AFR,Outpatient visit,c_opd_visit,0.81,0.31
Cabo Verde,CPV,AFR,Outpatient visit,c_opd_visit,6.5,2.91
Cambodia,KHM,WPR,Outpatient visit,c_opd_visit,3.53,1.51
Cameroon,CMR,AFR,Outpatient visit,c_opd_visit,3.5,1.5
Canada,CAN,AMR,Outpatient visit,c_opd_visit,64.17,33.42
Cayman Islands,CYM,AMR,Outpatient visit,c_opd_visit,122.55,66.5
Central African Republic,CAF,AFR,Outpatient visit,c_opd_visit,1.3,0.52
Chad,TCD,AFR,Outpatient visit,c_opd_visit,1.62,0.66
Chile,CHL,AMR,Outpatient visit,c_opd_visit,23.03,11.22
China,CHN,WPR,Outpatient visit,c_opd_visit,18.86,9.07
"China, Hong Kong SAR",HKG,WPR,Outpatient visit,c_opd_visit,68.09,35.59
"China, Macao SAR",MAC,WPR,Outpatient visit,c_opd_visit,116.41,62.96
Colombia,COL,AMR,Outpatient visit,c_opd_visit,10.49,4.85
Comoros,COM,AFR,Outpatient visit,c_opd_visit,3.31,1.41
Congo,COG,AFR,Outpatient visit,c_opd_visit,4.44,1.93
Cook Islands,COK,WPR,Outpatient visit,c_opd_visit,23.42,11.42
Costa Rica,CRI,AMR,Outpatient visit,c_opd_visit,21.28,10.31
Côte d'Ivoire,CIV,AFR,Outpatient visit,c_opd_visit,5.12,2.25
Croatia,HRV,EUR,Outpatient visit,c_opd_visit,23.93,11.69
Cuba,CUB,AMR,Outpatient visit,c_opd_visit,16.66,7.94
Curaçao,CUW,AMR,Outpatient visit,c_opd_visit,32.5,16.2
Cyprus,CYP,EUR,Outpatient visit,c_opd_visit,42.17,21.37
Czechia,CZE,EUR,Outpatient visit,c_opd_visit,37.06,18.63
Democratic People's Republic of Korea,PRK,SEA,Outpatient visit,c_opd_visit,3.85,1.66
Democratic Republic of the Congo,COD,AFR,Outpatient visit,c_opd_visit,1.49,0.6
Denmark,DNK,EUR,Outpatient visit,c_opd_visit,86.46,45.89
Djibouti,DJI,EMR,Outpatient visit,c_opd_visit,7.16,3.22
Dominica,DMA,AMR,Outpatient visit,c_opd_visit,12.5,5.84
Dominican Republic,DOM,AMR,Outpatient visit,c_opd_visit,13.72,6.46
Ecuador,ECU,AMR,Outpatient visit,c_opd_visit,10.95,5.07
Egypt,EGY,EMR,Outpatient visit,c_opd_visit,7.38,3.33
El Salvador,SLV,AMR,Outpatient visit,c_opd_visit,7.83,3.54
Equatorial Guinea,GNQ,AFR,Outpatient visit,c_opd_visit,13.51,6.35
Eritrea,ERI,AFR,Outpatient visit,c_opd_visit,13.51,6.35
Estonia,EST,EUR,Outpatient visit,c_opd_visit,37.19,18.7
Eswatini,SWZ,AFR,Outpatient visit,c_opd_visit,7.14,3.21
Ethiopia,ETH,AFR,Outpatient visit,c_opd_visit,2.33,0.97
Fiji,FJI,WPR,Outpatient visit,c_opd_visit,9.72,4.47
Finland,FIN,EUR,Outpatient visit,c_opd_visit,71.19,37.32
France,FRA,EUR,Outpatient visit,c_opd_visit,58.71,30.4
French Polynesia,PYF,WPR,Outpatient visit,c_opd_visit,58.71,30.4
Gabon,GAB,AFR,Outpatient visit,c_opd_visit,13.29,6.24
Gambia,GMB,AFR,Outpatient visit,c_opd_visit,2.01,0.82
Georgia,GEO,EUR,Outpatient visit,c_opd_visit,8.67,3.96
Germany,DEU,EUR,Outpatient visit,c_opd_visit,67.94,35.51
Ghana,GHA,AFR,Outpatient visit,c_opd_visit,5.12,2.25
Greece,GRC,EUR,Outpatient visit,c_opd_visit,29.59,14.65
Greenland,GRL,EUR,Outpatient visit,c_opd_visit,78.33,41.31
Grenada,GRD,AMR,Outpatient visit,c_opd_visit,17.58,8.41
Guam,GUM,WPR,Outpatient visit,c_opd_visit,57,29.46
Guatemala,GTM,AMR,Outpatient visit,c_opd_visit,9.24,4.23
Guinea,GIN,AFR,Outpatient visit,c_opd_visit,2.88,1.21
Guinea-Bissau,GNB,AFR,Outpatient visit,c_opd_visit,1.87,0.77
Guyana,GUY,AMR,Outpatient visit,c_opd_visit,13.21,6.2
Haiti,HTI,AMR,Outpatient visit,c_opd_visit,2.84,1.2
Honduras,HND,AMR,Outpatient visit,c_opd_visit,5.27,2.32
Hungary,HUN,EUR,Outpatient visit,c_opd_visit,27,13.29
Iceland,ISL,EUR,Outpatient visit,c_opd_visit,84.26,44.65
India,IND,SEA,Outpatient visit,c_opd_visit,4.3,1.87
Indonesia,IDN,SEA,Outpatient visit,c_opd_visit,7.95,3.61
Iran (Islamic Republic of),IRN,EMR,Outpatient visit,c_opd_visit,5.04,2.21
Iraq,IRQ,EMR,Outpatient visit,c_opd_visit,8.46,3.85
Ireland,IRL,EUR,Outpatient visit,c_opd_visit,115.42,62.39
Israel,ISR,EUR,Outpatient visit,c_opd_visit,64.62,33.67
Italy,ITA,EUR,Outpatient visit,c_opd_visit,49.01,25.08
Jamaica,JAM,AMR,Outpatient visit,c_opd_visit,9.35,4.29
Japan,JPN,WPR,Outpatient visit,c_opd_visit,59.37,30.76
Jordan,JOR,EMR,Outpatient visit,c_opd_visit,8.68,3.96
Kazakhstan,KAZ,EUR,Outpatient visit,c_opd_visit,16.59,7.91
Kenya,KEN,AFR,Outpatient visit,c_opd_visit,4.18,1.81
Kiribati,KIR,WPR,Outpatient visit,c_opd_visit,3.85,1.66
Kuwait,KWT,EMR,Outpatient visit,c_opd_visit,49.94,25.59
Kyrgyzstan,KGZ,EUR,Outpatient visit,c_opd_visit,2.83,1.2
Lao People's Democratic Republic,LAO,WPR,Outpatient visit,c_opd_visit,5.69,2.52
Latvia,LVA,EUR,Outpatient visit,c_opd_visit,29.51,14.61
Lebanon,LBN,EMR,Outpatient visit,c_opd_visit,9.74,4.48
Lesotho,LSO,AFR,Outpatient visit,c_opd_visit,2.17,0.9
Liberia,LBR,AFR,Outpatient visit,c_opd_visit,1.55,0.62
Libya,LBY,EMR,Outpatient visit,c_opd_visit,7.65,3.46
Lithuania,LTU,EUR,Outpatient visit,c_opd_visit,32.92,16.42
Luxembourg,LUX,EUR,Outpatient visit,c_opd_visit,150.48,82.71
