country,iso3,who.region,resource,unit_cost,cost.m,cost.sd
Sri Lanka,LKA,SEA,HIV test,c_hiv_test,3.11,4.35
Sudan,SDN,EMR,HIV test,c_hiv_test,1.57,2.19
Suriname,SUR,AMR,HIV test,c_hiv_test,4.26,5.96
Sweden,SWE,EUR,HIV test,c_hiv_test,59.51,25.24
Switzerland,CHE,EUR,HIV test,c_hiv_test,75.9,32.19
Syrian Arab Republic,SYR,EMR,HIV test,c_hiv_test,75.9,32.19
Tajikistan,TJK,EUR,HIV test,c_hiv_test,2.49,3.48
Thailand,THA,SEA,HIV test,c_hiv_test,4.4,6.16
Timor-Leste,TLS,SEA,HIV test,c_hiv_test,4.6,6.43
Togo,TGO,AFR,HIV test,c_hiv_test,4.59,6.43
Tokelau,TKL,WPR,HIV test,c_hiv_test,11.17,15.63
Tonga,TON,WPR,HIV test,c_hiv_test,8.24,11.53
Trinidad and Tobago,TTO,AMR,HIV test,c_hiv_test,38.43,16.3
Tunisia,TUN,EMR,HIV test,c_hiv_test,3.61,5.06
Turkey,TUR,EUR,HIV test,c_hiv_test,3.39,4.75
Turkmenistan,TKM,EUR,HIV test,c_hiv_test,5.25,7.35
Turks and Caicos Islands,TCA,AMR,HIV test,c_hiv_test,67.02,28.42
Tuvalu,TUV,WPR,HIV test,c_hiv_test,9.94,13.92
Uganda,UGA,AFR,HIV test,c_hiv_test,3.97,5.56
Ukraine,UKR,EUR,HIV test,c_hiv_test,3.19,4.46
United Arab Emirates,ARE,EMR,HIV test,c_hiv_test,38.53,16.34
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,HIV test,c_hiv_test,56.08,23.79
United Republic of Tanzania,TZA,AFR,HIV test,c_hiv_test,4.32,6.05
United States of America,USA,AMR,HIV test,c_hiv_test,62.53,26.52
Uruguay,URY,AMR,HIV test,c_hiv_test,42.35,17.96
Uzbekistan,UZB,EUR,HIV test,c_hiv_test,2.55,3.57
Vanuatu,VUT,WPR,HIV test,c_hiv_test,10.66,14.93
Venezuela (Bolivarian Republic of),VEN,AMR,HIV test,c_hiv_test,10.66,14.93
Viet Nam,VNM,WPR,HIV test,c_hiv_test,3.6,5.03
Wallis and Futuna Islands,WLF,WPR,HIV test,c_hiv_test,62.53,26.52
Yemen,YEM,EMR,HIV test,c_hiv_test,6.36,8.9
Zambia,ZMB,AFR,HIV test,c_hiv_test,3.4,4.76
Zimbabwe,ZWE,AFR,HIV test,c_hiv_test,4.35,6.09
Afghanistan,AFG,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Albania,ALB,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Algeria,DZA,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
American Samoa,ASM,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Andorra,AND,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Angola,AGO,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Anguilla,AIA,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Antigua and Barbuda,ATG,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Argentina,ARG,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Armenia,ARM,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Aruba,ABW,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Australia,AUS,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Austria,AUT,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Azerbaijan,AZE,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Bahamas,BHS,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Bahrain,BHR,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Bangladesh,BGD,SEA,Tuberculin skin test,c_tst_test,48.03,9.82
Barbados,BRB,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Belarus,BLR,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Belgium,BEL,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Belize,BLZ,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Benin,BEN,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Bermuda,BMU,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Bhutan,BTN,SEA,Tuberculin skin test,c_tst_test,48.03,9.82
Bolivia (Plurinational State of),BOL,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Bosnia and Herzegovina,BIH,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Botswana,BWA,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Brazil,BRA,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
British Virgin Islands,VGB,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Brunei Darussalam,BRN,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Bulgaria,BGR,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Burkina Faso,BFA,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Burundi,BDI,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Cabo Verde,CPV,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Cambodia,KHM,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Cameroon,CMR,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Canada,CAN,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Cayman Islands,CYM,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Central African Republic,CAF,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Chad,TCD,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Chile,CHL,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
China,CHN,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
"China, Hong Kong SAR",HKG,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
"China, Macao SAR",MAC,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Colombia,COL,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Comoros,COM,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Congo,COG,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Cook Islands,COK,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Costa Rica,CRI,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Côte d'Ivoire,CIV,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Croatia,HRV,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Cuba,CUB,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Curaçao,CUW,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Cyprus,CYP,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Czechia,CZE,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Democratic People's Republic of Korea,PRK,SEA,Tuberculin skin test,c_tst_test,48.03,9.82
Democratic Republic of the Congo,COD,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Denmark,DNK,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Djibouti,DJI,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Dominica,DMA,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Dominican Republic,DOM,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Ecuador,ECU,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Egypt,EGY,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
El Salvador,SLV,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Equatorial Guinea,GNQ,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Eritrea,ERI,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Estonia,EST,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Eswatini,SWZ,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Ethiopia,ETH,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Fiji,FJI,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Finland,FIN,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
France,FRA,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
French Polynesia,PYF,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Gabon,GAB,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Gambia,GMB,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Georgia,GEO,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Germany,DEU,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Ghana,GHA,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Greece,GRC,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Greenland,GRL,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Grenada,GRD,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Guam,GUM,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Guatemala,GTM,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Guinea,GIN,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Guinea-Bissau,GNB,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Guyana,GUY,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Haiti,HTI,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Honduras,HND,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Hungary,HUN,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Iceland,ISL,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
India,IND,SEA,Tuberculin skin test,c_tst_test,48.03,9.82
Indonesia,IDN,SEA,Tuberculin skin test,c_tst_test,48.03,9.82
Iran (Islamic Republic of),IRN,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Iraq,IRQ,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Ireland,IRL,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Israel,ISR,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Italy,ITA,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Jamaica,JAM,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Japan,JPN,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Jordan,JOR,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Kazakhstan,KAZ,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Kenya,KEN,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Kiribati,KIR,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Kuwait,KWT,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Kyrgyzstan,KGZ,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Lao People's Democratic Republic,LAO,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Latvia,LVA,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Lebanon,LBN,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Lesotho,LSO,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Liberia,LBR,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Libya,LBY,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Lithuania,LTU,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Luxembourg,LUX,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Madagascar,MDG,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Malawi,MWI,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Malaysia,MYS,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Maldives,MDV,SEA,Tuberculin skin test,c_tst_test,48.03,9.82
Mali,MLI,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Malta,MLT,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Marshall Islands,MHL,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Mauritania,MRT,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Mauritius,MUS,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Mexico,MEX,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Micronesia (Federated States of),FSM,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Monaco,MCO,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Mongolia,MNG,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Montenegro,MNE,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Montserrat,MSR,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Morocco,MAR,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Mozambique,MOZ,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Myanmar,MMR,SEA,Tuberculin skin test,c_tst_test,48.03,9.82
Namibia,NAM,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Nauru,NRU,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Nepal,NPL,SEA,Tuberculin skin test,c_tst_test,48.03,9.82
Netherlands,NLD,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
New Caledonia,NCL,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
New Zealand,NZL,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Nicaragua,NIC,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Niger,NER,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Nigeria,NGA,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Niue,NIU,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
North Macedonia,MKD,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Northern Mariana Islands,MNP,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Norway,NOR,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Oman,OMN,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Pakistan,PAK,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Palau,PLW,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Panama,PAN,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Papua New Guinea,PNG,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Paraguay,PRY,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Peru,PER,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Philippines,PHL,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Poland,POL,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Portugal,PRT,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Puerto Rico,PRI,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Qatar,QAT,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Republic of Korea,KOR,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Republic of Moldova,MDA,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Romania,ROU,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Russian Federation,RUS,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Rwanda,RWA,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Saint Kitts and Nevis,KNA,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Saint Lucia,LCA,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Saint Vincent and the Grenadines,VCT,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Samoa,WSM,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
San Marino,SMR,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Sao Tome and Principe,STP,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Saudi Arabia,SAU,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Senegal,SEN,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Serbia,SRB,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Seychelles,SYC,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Sierra Leone,SLE,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Singapore,SGP,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Sint Maarten (Dutch part),SXM,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Slovakia,SVK,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Slovenia,SVN,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Solomon Islands,SLB,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Somalia,SOM,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
South Africa,ZAF,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
South Sudan,SSD,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Spain,ESP,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Sri Lanka,LKA,SEA,Tuberculin skin test,c_tst_test,48.03,9.82
Sudan,SDN,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Suriname,SUR,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Sweden,SWE,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Switzerland,CHE,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Syrian Arab Republic,SYR,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Tajikistan,TJK,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Thailand,THA,SEA,Tuberculin skin test,c_tst_test,48.03,9.82
Timor-Leste,TLS,SEA,Tuberculin skin test,c_tst_test,48.03,9.82
Togo,TGO,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Tokelau,TKL,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Tonga,TON,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Trinidad and Tobago,TTO,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Tunisia,TUN,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Turkey,TUR,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Turkmenistan,TKM,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Turks and Caicos Islands,TCA,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Tuvalu,TUV,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Uganda,UGA,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Ukraine,UKR,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
United Arab Emirates,ARE,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
United Republic of Tanzania,TZA,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
United States of America,USA,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Uruguay,URY,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Uzbekistan,UZB,EUR,Tuberculin skin test,c_tst_test,48.03,9.82
Vanuatu,VUT,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Venezuela (Bolivarian Republic of),VEN,AMR,Tuberculin skin test,c_tst_test,48.03,9.82
Viet Nam,VNM,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Wallis and Futuna Islands,WLF,WPR,Tuberculin skin test,c_tst_test,48.03,9.82
Yemen,YEM,EMR,Tuberculin skin test,c_tst_test,48.03,9.82
Zambia,ZMB,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Zimbabwe,ZWE,AFR,Tuberculin skin test,c_tst_test,48.03,9.82
Afghanistan,AFG,EMR,Outpatient visit,c_opd_visit,1.38,0.55
Albania,ALB,EUR,Outpatient visit,c_opd_visit,10.29,4.75
Algeria,DZA,AFR,Outpatient visit,c_opd_visit,6.95,3.12
American Samoa,ASM,WPR,Outpatient visit,c_opd_visit,20.45,9.89
Andorra,AND,EUR,Outpatient visit,c_opd_visit,61.13,31.74
Angola,AGO,AFR,Outpatient visit,c_opd_visit,4.29,1.86
Anguilla,AIA,AMR,Outpatient visit,c_opd_visit,40.66,20.56
Antigua and Barbuda,ATG,AMR,Outpatient visit,c_opd_visit,24.86,12.17
Argentina,ARG,AMR,Outpatient visit,c_opd_visit,15.61,7.41
Armenia,ARM,EUR,Outpatient visit,c_opd_visit,8.65,3.95
Aruba,ABW,AMR,Outpatient visit,c_opd_visit,47.1,24.04
Australia,AUS,WPR,Outpatient visit,c_opd_visit,75.01,39.46
Austria,AUT,EUR,Outpatient visit,c_opd_visit,70.63,37.01
Azerbaijan,AZE,EUR,Outpatient visit,c_opd_visit,8.56,3.9
Bahamas,BHS,AMR,Outpatient visit,c_opd_visit,44.87,22.84
Bahrain,BHR,EMR,Outpatient visit,c_opd_visit,37.78,19.01
Bangladesh,BGD,SEA,Outpatient visit,c_opd_visit,4.43,1.93
Barbados,BRB,AMR,Outpatient visit,c_opd_visit,25.95,12.74
Belarus,BLR,EUR,Outpatient visit,c_opd_visit,12.31,5.75
Belgium,BEL,EUR,Outpatient visit,c_opd_visit,65.88,34.37
Belize,BLZ,AMR,Outpatient visit,c_opd_visit,8.95,4.09
Benin,BEN,AFR,Outpatient visit,c_opd_visit,3.08,1.31
Bermuda,BMU,AMR,Outpatient visit,c_opd_visit,151.86,83.51
Bhutan,BTN,SEA,Outpatient visit,c_opd_visit,6.6,2.96
Bolivia (Plurinational State of),BOL,AMR,Outpatient visit,c_opd_visit,6.64,2.98
Bosnia and Herzegovina,BIH,EUR,Outpatient visit,c_opd_visit,11.67,5.43
Botswana,BWA,AFR,Outpatient visit,c_opd_visit,12.8,6
Brazil,BRA,AMR,Outpatient visit,c_opd_visit,12.94,6.07
British Virgin Islands,VGB,AMR,Outpatient visit,c_opd_visit,12.94,6.07
Brunei Darussalam,BRN,WPR,Outpatient visit,c_opd_visit,43.32,22
Bulgaria,BGR,EUR,Outpatient visit,c_opd_visit,18.04,8.65
Burkina Faso,BFA,AFR,Outpatient visit,c_opd_visit,2.1,0.87
Burundi,BDI,AFR,Outpatient visit,c_opd_visit,0.81,0.31
Cabo Verde,CPV,AFR,Outpatient visit,c_opd_visit,6.5,2.91
Cambodia,KHM,WPR,Outpatient visit,c_opd_visit,3.53,1.51
Cameroon,CMR,AFR,Outpatient visit,c_opd_visit,3.5,1.5
Canada,CAN,AMR,Outpatient visit,c_opd_visit,64.17,33.42
Cayman Islands,CYM,AMR,Outpatient visit,c_opd_visit,122.55,66.5
Central African Republic,CAF,AFR,Outpatient visit,c_opd_visit,1.3,0.52
Chad,TCD,AFR,Outpatient visit,c_opd_visit,1.62,0.66
Chile,CHL,AMR,Outpatient visit,c_opd_visit,23.03,11.22
China,CHN,WPR,Outpatient visit,c_opd_visit,18.86,9.07
"China, Hong Kong SAR",HKG,WPR,Outpatient visit,c_opd_visit,68.09,35.59
"China, Macao SAR",MAC,WPR,Outpatient visit,c_opd_visit,116.41,62.96
Colombia,COL,AMR,Outpatient visit,c_opd_visit,10.49,4.85
Comoros,COM,AFR,Outpatient visit,c_opd_visit,3.31,1.41
Congo,COG,AFR,Outpatient visit,c_opd_visit,4.44,1.93
Cook Islands,COK,WPR,Outpatient visit,c_opd_visit,23.42,11.42
Costa Rica,CRI,AMR,Outpatient visit,c_opd_visit,21.28,10.31
Côte d'Ivoire,CIV,AFR,Outpatient visit,c_opd_visit,5.12,2.25
Croatia,HRV,EUR,Outpatient visit,c_opd_visit,23.93,11.69
Cuba,CUB,AMR,Outpatient visit,c_opd_visit,16.66,7.94
Curaçao,CUW,AMR,Outpatient visit,c_opd_visit,32.5,16.2
Cyprus,CYP,EUR,Outpatient visit,c_opd_visit,42.17,21.37
Czechia,CZE,EUR,Outpatient visit,c_opd_visit,37.06,18.63
Democratic People's Republic of Korea,PRK,SEA,Outpatient visit,c_opd_visit,3.85,1.66
Democratic Republic of the Congo,COD,AFR,Outpatient visit,c_opd_visit,1.49,0.6
Denmark,DNK,EUR,Outpatient visit,c_opd_visit,86.46,45.89
Djibouti,DJI,EMR,Outpatient visit,c_opd_visit,7.16,3.22
Dominica,DMA,AMR,Outpatient visit,c_opd_visit,12.5,5.84
Dominican Republic,DOM,AMR,Outpatient visit,c_opd_visit,13.72,6.46
Ecuador,ECU,AMR,Outpatient visit,c_opd_visit,10.95,5.07
Egypt,EGY,EMR,Outpatient visit,c_opd_visit,7.38,3.33
El Salvador,SLV,AMR,Outpatient visit,c_opd_visit,7.83,3.54
Equatorial Guinea,GNQ,AFR,Outpatient visit,c_opd_visit,13.51,6.35
Eritrea,ERI,AFR,Outpatient visit,c_opd_visit,13.51,6.35
Estonia,EST,EUR,Outpatient visit,c_opd_visit,37.19,18.7
Eswatini,SWZ,AFR,Outpatient visit,c_opd_visit,7.14,3.21
Ethiopia,ETH,AFR,Outpatient visit,c_opd_visit,2.33,0.97
Fiji,FJI,WPR,Outpatient visit,c_opd_visit,9.72,4.47
Finland,FIN,EUR,Outpatient visit,c_opd_visit,71.19,37.32
France,FRA,EUR,Outpatient visit,c_opd_visit,58.71,30.4
French Polynesia,PYF,WPR,Outpatient visit,c_opd_visit,58.71,30.4
Gabon,GAB,AFR,Outpatient visit,c_opd_visit,13.29,6.24
Gambia,GMB,AFR,Outpatient visit,c_opd_visit,2.01,0.82
Georgia,GEO,EUR,Outpatient visit,c_opd_visit,8.67,3.96
Germany,DEU,EUR,Outpatient visit,c_opd_visit,67.94,35.51
Ghana,GHA,AFR,Outpatient visit,c_opd_visit,5.12,2.25
Greece,GRC,EUR,Outpatient visit,c_opd_visit,29.59,14.65
Greenland,GRL,EUR,Outpatient visit,c_opd_visit,78.33,41.31
Grenada,GRD,AMR,Outpatient visit,c_opd_visit,17.58,8.41
Guam,GUM,WPR,Outpatient visit,c_opd_visit,57,29.46
Guatemala,GTM,AMR,Outpatient visit,c_opd_visit,9.24,4.23
Guinea,GIN,AFR,Outpatient visit,c_opd_visit,2.88,1.21
Guinea-Bissau,GNB,AFR,Outpatient visit,c_opd_visit,1.87,0.77
Guyana,GUY,AMR,Outpatient visit,c_opd_visit,13.21,6.2
Haiti,HTI,AMR,Outpatient visit,c_opd_visit,2.84,1.2
Honduras,HND,AMR,Outpatient visit,c_opd_visit,5.27,2.32
Hungary,HUN,EUR,Outpatient visit,c_opd_visit,27,13.29
Iceland,ISL,EUR,Outpatient visit,c_opd_visit,84.26,44.65
India,IND,SEA,Outpatient visit,c_opd_visit,4.3,1.87
Indonesia,IDN,SEA,Outpatient visit,c_opd_visit,7.95,3.61
Iran (Islamic Republic of),IRN,EMR,Outpatient visit,c_opd_visit,5.04,2.21
Iraq,IRQ,EMR,Outpatient visit,c_opd_visit,8.46,3.85
Ireland,IRL,EUR,Outpatient visit,c_opd_visit,115.42,62.39
Israel,ISR,EUR,Outpatient visit,c_opd_visit,64.62,33.67
Italy,ITA,EUR,Outpatient visit,c_opd_visit,49.01,25.08
Jamaica,JAM,AMR,Outpatient visit,c_opd_visit,9.35,4.29
Japan,JPN,WPR,Outpatient visit,c_opd_visit,59.37,30.76
Jordan,JOR,EMR,Outpatient visit,c_opd_visit,8.68,3.96
Kazakhstan,KAZ,EUR,Outpatient visit,c_opd_visit,16.59,7.91
Kenya,KEN,AFR,Outpatient visit,c_opd_visit,4.18,1.81
Kiribati,KIR,WPR,Outpatient visit,c_opd_visit,3.85,1.66
Kuwait,KWT,EMR,Outpatient visit,c_opd_visit,49.94,25.59
Kyrgyzstan,KGZ,EUR,Outpatient visit,c_opd_visit,2.83,1.2
Lao People's Democratic Republic,LAO,WPR,Outpatient visit,c_opd_visit,5.69,2.52
Latvia,LVA,EUR,Outpatient visit,c_opd_visit,29.51,14.61
Lebanon,LBN,EMR,Outpatient visit,c_opd_visit,9.74,4.48
Lesotho,LSO,AFR,Outpatient visit,c_opd_visit,2.17,0.9
Liberia,LBR,AFR,Outpatient visit,c_opd_visit,1.55,0.62
Libya,LBY,EMR,Outpatient visit,c_opd_visit,7.65,3.46
Lithuania,LTU,EUR,Outpatient visit,c_opd_visit,32.92,16.42
Luxembourg,LUX,EUR,Outpatient visit,c_opd_visit,150.48,82.71
